product_code,cluster,cluster_id
51011,-1,noise
77084369,-1,noise
99190,-1,noise
60202250,-1,noise
78679980,-1,noise
620072,-1,noise
72114000,-1,noise
20214B,-1,noise
34000,-1,noise
1834073Z,-1,noise
37,-1,noise
41651900,-1,noise
4079,-1,noise
32625,-1,noise
420810,-1,noise
207900012,-1,noise
40289990,-1,noise
78472219,-1,noise
84553,-1,noise
31090,-1,noise
170003,-1,noise
34096,-1,noise
22616300,-1,noise
22583500,-1,noise
22520600,-1,noise
22559000,-1,noise
22557100,-1,noise
22577900,-1,noise
22505467,-1,noise
22506000,-1,noise
22616100,-1,noise
78004369,-1,noise
78001789,-1,noise
94405070,-1,noise
82352950,-1,noise
97635880,-1,noise
902712,-1,noise
92201,-1,noise
94201,-1,noise
98154,-1,noise
84311,-1,noise
82143,-1,noise
70800,-1,noise
920219,-1,noise
63011770,-1,noise
53054800,-1,noise
53155540,-1,noise
53051890,-1,noise
53051280,-1,noise
53851040,-1,noise
211023,-1,noise
207900040,-1,noise
110120,-1,noise
12011004,-1,noise
12071001,-1,noise
12013563,-1,noise
12011160,-1,noise
12011876,-1,noise
920212,-1,noise
12211024,-1,noise
110004,-1,noise
72085890,-1,noise
1391437,-1,noise
72088N,-1,noise
72047,-1,noise
7204020,-1,noise
720852,-1,noise
720768,-1,noise
7204406,-1,noise
454085,-1,noise
456136,-1,noise
31120,-1,noise
90342127,-1,noise
90342113,-1,noise
90342126,-1,noise
90342124,-1,noise
96040,-1,noise
620175,-1,noise
190819,-1,noise
22089H1,-1,noise
70129989,-1,noise
454215,-1,noise
71103010,-1,noise
454232,-1,noise
620076,-1,noise
620078,-1,noise
45710,-1,noise
97872895,-1,noise
25380,-1,noise
105409,-1,noise
SP1113,-1,noise
46081150,-1,noise
46081010,-1,noise
46091150,-1,noise
46091920,-1,noise
46092420,-1,noise
15323380,-1,noise
96032,-1,noise
78562219,-1,noise
29404000,-1,noise
50130015,-1,noise
5014421,-1,noise
501441,-1,noise
83860,-1,noise
78012419,-1,noise
19990,-1,noise
62323,-1,noise
32430001,-1,noise
994691,-1,noise
31210,-1,noise
22046,-1,noise
22694,-1,noise
22ND015,-1,noise
1901074,-1,noise
1901080,-1,noise
29084000,-1,noise
620421,-1,noise
94913500,-1,noise
97487780,-1,noise
97480780,-1,noise
82500,-1,noise
10176C,-1,noise
12252C,-1,noise
132216,-1,noise
417300,-1,noise
420111,-1,noise
410630,-1,noise
70015829,-1,noise
513512,-1,noise
70029981,-1,noise
70004420,-1,noise
80110,-1,noise
80111,-1,noise
82070,-1,noise
70091309,-1,noise
920250,-1,noise
15132002,-1,noise
410056,-1,noise
99987,-1,noise
531260,-1,noise
44094160,-1,noise
453017,-1,noise
450024,-1,noise
458993,-1,noise
163117,-1,noise
85371,-1,noise
501305,-1,noise
85425,-1,noise
4005,-1,noise
10089980,-1,noise
10081010,-1,noise
10081020,-1,noise
10083350,-1,noise
40011530,-1,noise
92406100,-1,noise
92401300,-1,noise
94039980,-1,noise
92111220,-1,noise
92478900,-1,noise
85353,-1,noise
92457780,-1,noise
83901,-1,noise
86418,-1,noise
94009980,-1,noise
94029980,-1,noise
94019982,-1,noise
96617430,-1,noise
96621030,-1,noise
96617530,-1,noise
31250,-1,noise
19305910,-1,noise
21121120,-1,noise
21102140,-1,noise
21172060,-1,noise
21102071,-1,noise
21132104,-1,noise
21121071,-1,noise
21112110,-1,noise
21121010,-1,noise
21198016,-1,noise
21103081,-1,noise
99996,-1,noise
10225,-1,noise
29104000,-1,noise
22420100,-1,noise
22583300,-1,noise
22525700,-1,noise
22618800,-1,noise
22610400,-1,noise
22537300,-1,noise
22670500,-1,noise
SP334,-1,noise
23110012,-1,noise
23136012,-1,noise
23110017,-1,noise
23015254,-1,noise
23015300,-1,noise
23110211,-1,noise
20101234,-1,noise
23242023,-1,noise
23421015,-1,noise
23120114,-1,noise
23175050,-1,noise
23904053,-1,noise
23142065,-1,noise
23148060,-1,noise
23144061,-1,noise
23255080,-1,noise
23272980,-1,noise
10234,-1,noise
10235,-1,noise
310001,-1,noise
310011,-1,noise
23355001,-1,noise
23282900,-1,noise
23282990,-1,noise
23990000,-1,noise
22586321,-1,noise
23004006,-1,noise
23495112,-1,noise
310550,-1,noise
310027,-1,noise
10850,-1,noise
310836,-1,noise
84212,-1,noise
SP3261,-1,noise
23245900,-1,noise
310287,-1,noise
23485470,-1,noise
23595000,-1,noise
310461,-1,noise
23304006,-1,noise
23342600,-1,noise
23335300,-1,noise
23495000,-1,noise
23345308,-1,noise
23345400,-1,noise
23594007,-1,noise
23395000,-1,noise
23345309,-1,noise
SP3401,-1,noise
SP34011,-1,noise
SP3501,-1,noise
29364100,-1,noise
SP341,-1,noise
SP308,-1,noise
316619,-1,noise
310441,-1,noise
310670,-1,noise
310009,-1,noise
310091,-1,noise
310829,-1,noise
310552,-1,noise
310081,-1,noise
310041,-1,noise
310585,-1,noise
310158,-1,noise
310890,-1,noise
311215,-1,noise
23245068,-1,noise
23210009,-1,noise
23595001,-1,noise
360006,-1,noise
790139,-1,noise
22387880,-1,noise
566572,-1,noise
360059,-1,noise
24152205,-1,noise
27210140,-1,noise
390225,-1,noise
25015000,-1,noise
10823,-1,noise
SP306,-1,noise
320003,-1,noise
320005,-1,noise
25190,-1,noise
3212,-1,noise
390247,-1,noise
83002,-1,noise
22603950,-1,noise
380005,-1,noise
29504000,-1,noise
29500000,-1,noise
20004046,-1,noise
20402050,-1,noise
20005120,-1,noise
20592011,-1,noise
20005441,-1,noise
20045041,-1,noise
20055080,-1,noise
20582010,-1,noise
20782040,-1,noise
20089234,-1,noise
20582030,-1,noise
20870312,-1,noise
20095040,-1,noise
20005360,-1,noise
20010300,-1,noise
20005362,-1,noise
360143,-1,noise
360804,-1,noise
360005,-1,noise
360001,-1,noise
360041,-1,noise
360950,-1,noise
20041300,-1,noise
29015000,-1,noise
29915001,-1,noise
29015200,-1,noise
10001,-1,noise
360560,-1,noise
10022,-1,noise
10821,-1,noise
10102,-1,noise
10262,-1,noise
34019,-1,noise
22207531,-1,noise
22208680,-1,noise
330141,-1,noise
24403000,-1,noise
24005030,-1,noise
55109980,-1,noise
24106011,-1,noise
24105405,-1,noise
10102,-1,noise
SP3032,-1,noise
24104000,-1,noise
22402846,-1,noise
120,-1,noise
29604000,-1,noise
29604001,-1,noise
10071,-1,noise
29016000,-1,noise
380010,-1,noise
10550,-1,noise
22581010,-1,noise
10250,-1,noise
SP333,-1,noise
390010,-1,noise
10502,-1,noise
99992,-1,noise
27100100,-1,noise
310037,-1,noise
29085004,-1,noise
29088004,-1,noise
360780,-1,noise
28075759,-1,noise
28076901,-1,noise
28000123,-1,noise
10520,-1,noise
22383000,-1,noise
94011,-1,noise
421027,-1,noise
310221,-1,noise
350001,-1,noise
350010,-1,noise
22546900,-1,noise
25015010,-1,noise
25012110,-1,noise
22121100,-1,noise
25000000,-1,noise
22182401,-1,noise
24565869,-1,noise
10363,-1,noise
24598000,-1,noise
24565870,-1,noise
310551,-1,noise
24605000,-1,noise
10360,-1,noise
10020,-1,noise
340001,-1,noise
27510060,-1,noise
24565040,-1,noise
24565800,-1,noise
24505001,-1,noise
24565500,-1,noise
24565100,-1,noise
24527000,-1,noise
24525010,-1,noise
29964000,-1,noise
900708,-1,noise
SP310,-1,noise
10650,-1,noise
26405010,-1,noise
360087,-1,noise
10801,-1,noise
360388,-1,noise
26135400,-1,noise
26500000,-1,noise
26422030,-1,noise
26415035,-1,noise
26415036,-1,noise
10250,-1,noise
SP3043,-1,noise
360389,-1,noise
370810,-1,noise
SP304,-1,noise
SP3041,-1,noise
390004,-1,noise
390002,-1,noise
20501050,-1,noise
96010347,-1,noise
84390,-1,noise
96010349,-1,noise
94144860,-1,noise
210780,-1,noise
23175170,-1,noise
29915005,-1,noise
91206G,-1,noise
17875A,-1,noise
16247,-1,noise
161991,-1,noise
16223012,-1,noise
16191f1,-1,noise
162086,-1,noise
1614907F,-1,noise
16142PC,-1,noise
17802306,-1,noise
17811B1,-1,noise
1706513,-1,noise
1704190,-1,noise
170654,-1,noise
1704123F,-1,noise
17020K,-1,noise
170231,-1,noise
1701789,-1,noise
1712004,-1,noise
170322,-1,noise
17032K01,-1,noise
17008669,-1,noise
17063K1,-1,noise
170171,-1,noise
1708074,-1,noise
1703290,-1,noise
17017889,-1,noise
1700116,-1,noise
17005880,-1,noise
170035,-1,noise
1700605,-1,noise
17845030,-1,noise
1700110,-1,noise
17001406,-1,noise
1700607,-1,noise
170037,-1,noise
1770019,-1,noise
170183,-1,noise
170698,-1,noise
17009910,-1,noise
170040,-1,noise
1700219,-1,noise
1700594,-1,noise
17064CK,-1,noise
10001B13,-1,noise
17843B,-1,noise
17266998,-1,noise
17053,-1,noise
17020K1,-1,noise
1703212,-1,noise
170541,-1,noise
17080081,-1,noise
1700606,-1,noise
17222,-1,noise
170016,-1,noise
17668F,-1,noise
17483906,-1,noise
17411,-1,noise
17843447,-1,noise
17844010,-1,noise
17844011,-1,noise
17845989,-1,noise
1784512,-1,noise
17845038,-1,noise
17845037,-1,noise
17844017,-1,noise
17845013,-1,noise
17844012,-1,noise
17845006,-1,noise
17845043,-1,noise
17845038,-1,noise
17844017,-1,noise
17843002,-1,noise
1789010,-1,noise
1785711,-1,noise
17857019,-1,noise
17857301,-1,noise
1785944,-1,noise
17857032,-1,noise
17857307,-1,noise
17857983,-1,noise
17879F,-1,noise
15038012,-1,noise
15038OM3,-1,noise
17817066,-1,noise
15080,-1,noise
15072045,-1,noise
15100,-1,noise
