product_code,cluster,cluster_id
96042,28,refined_cluster_cluster_28
96022,28,refined_cluster_cluster_28
84452,28,refined_cluster_cluster_28
1834050,669,refined_cluster_cluster_669
1834005,669,refined_cluster_cluster_669
1834073Z,669,refined_cluster_cluster_669
1834005,669,refined_cluster_cluster_669
1834070,669,refined_cluster_cluster_669
1834065Z,669,refined_cluster_cluster_669
97470740,671,refined_cluster_cluster_671
97015740,671,refined_cluster_cluster_671
97455740,671,refined_cluster_cluster_671
97055740,671,refined_cluster_cluster_671
97466740,671,refined_cluster_cluster_671
97035740,671,refined_cluster_cluster_671
97468740,671,refined_cluster_cluster_671
97025740,671,refined_cluster_cluster_671
97467740,671,refined_cluster_cluster_671
97045740,671,refined_cluster_cluster_671
97465740,671,refined_cluster_cluster_671
97065740,671,refined_cluster_cluster_671
261111,1241,refined_cluster_cluster_1241
260011,1241,refined_cluster_cluster_1241
31020140,1241,refined_cluster_cluster_1241
31021120,1241,refined_cluster_cluster_1241
420003,1196,refined_cluster_cluster_1196
420081,1196,refined_cluster_cluster_1196
53229520,1196,refined_cluster_cluster_1196
240007,783,refined_cluster_cluster_783
44262090,783,refined_cluster_cluster_783
240032,783,refined_cluster_cluster_783
240002,783,refined_cluster_cluster_783
410055,865,refined_cluster_cluster_865
11122,865,refined_cluster_cluster_865
11123,865,refined_cluster_cluster_865
11123,865,refined_cluster_cluster_865
99276100,487,refined_cluster_cluster_487
99289,487,refined_cluster_cluster_487
99277,487,refined_cluster_cluster_487
99999980,73,refined_cluster_cluster_73
929299,73,refined_cluster_cluster_73
920260,73,refined_cluster_cluster_73
22562200,376,refined_cluster_cluster_376
22591200,376,refined_cluster_cluster_376
22594400,376,refined_cluster_cluster_376
22599000,376,refined_cluster_cluster_376
22652600,177,refined_cluster_cluster_177
22654600,177,refined_cluster_cluster_177
22720100,177,refined_cluster_cluster_177
22720600,177,refined_cluster_cluster_177
22577900,419,refined_cluster_cluster_419
22506000,419,refined_cluster_cluster_419
22421000,419,refined_cluster_cluster_419
22532400,419,refined_cluster_cluster_419
22504400,419,refined_cluster_cluster_419
22546600,419,refined_cluster_cluster_419
22506700,419,refined_cluster_cluster_419
22537300,419,refined_cluster_cluster_419
86720,69,refined_cluster_cluster_69
86610,69,refined_cluster_cluster_69
86620,69,refined_cluster_cluster_69
86602,69,refined_cluster_cluster_69
86710,69,refined_cluster_cluster_69
78974369,927,refined_cluster_cluster_927
78984369,927,refined_cluster_cluster_927
78994369,927,refined_cluster_cluster_927
70064361,927,refined_cluster_cluster_927
84210,651,refined_cluster_cluster_651
10258,651,refined_cluster_cluster_651
11260,651,refined_cluster_cluster_651
10256,651,refined_cluster_cluster_651
10251,651,refined_cluster_cluster_651
11260,651,refined_cluster_cluster_651
84205,752,refined_cluster_cluster_752
84204,752,refined_cluster_cluster_752
83100,752,refined_cluster_cluster_752
84207,752,refined_cluster_cluster_752
90903,752,refined_cluster_cluster_752
84209,752,refined_cluster_cluster_752
84208,752,refined_cluster_cluster_752
83102,752,refined_cluster_cluster_752
83300,752,refined_cluster_cluster_752
SP334,752,refined_cluster_cluster_752
SP335,752,refined_cluster_cluster_752
22351800,752,refined_cluster_cluster_752
SP304,752,refined_cluster_cluster_752
59029980,752,refined_cluster_cluster_752
59014240,752,refined_cluster_cluster_752
59019980,752,refined_cluster_cluster_752
59021410,752,refined_cluster_cluster_752
59024240,752,refined_cluster_cluster_752
94200,535,refined_cluster_cluster_535
94601,535,refined_cluster_cluster_535
94202,535,refined_cluster_cluster_535
94603,535,refined_cluster_cluster_535
94201,535,refined_cluster_cluster_535
94815,536,refined_cluster_cluster_536
93815,536,refined_cluster_cluster_536
95815,536,refined_cluster_cluster_536
750162,243,refined_cluster_cluster_243
94219980,243,refined_cluster_cluster_243
85422,243,refined_cluster_cluster_243
750164,243,refined_cluster_cluster_243
92478900,243,refined_cluster_cluster_243
750166,243,refined_cluster_cluster_243
750053,243,refined_cluster_cluster_243
750165,243,refined_cluster_cluster_243
750425,243,refined_cluster_cluster_243
750163,243,refined_cluster_cluster_243
799096,243,refined_cluster_cluster_243
53063994,530,refined_cluster_cluster_530
53063610,530,refined_cluster_cluster_530
53061850,530,refined_cluster_cluster_530
53062960,530,refined_cluster_cluster_530
53063410,530,refined_cluster_cluster_530
53261220,530,refined_cluster_cluster_530
53069980,530,refined_cluster_cluster_530
53063390,530,refined_cluster_cluster_530
53089980,1133,refined_cluster_cluster_1133
53053920,1133,refined_cluster_cluster_1133
53051470,1133,refined_cluster_cluster_1133
53051850,1133,refined_cluster_cluster_1133
53051360,1133,refined_cluster_cluster_1133
53051220,1133,refined_cluster_cluster_1133
53054680,1124,refined_cluster_cluster_1124
53051290,1124,refined_cluster_cluster_1124
53051040,1124,refined_cluster_cluster_1124
53254780,1068,refined_cluster_cluster_1068
53151220,1068,refined_cluster_cluster_1068
53054780,1068,refined_cluster_cluster_1068
53252960,1068,refined_cluster_cluster_1068
530510400,1068,refined_cluster_cluster_1068
53051340,1131,refined_cluster_cluster_1131
53051040,1131,refined_cluster_cluster_1131
53051340,1131,refined_cluster_cluster_1131
63015630,528,refined_cluster_cluster_528
63019980,528,refined_cluster_cluster_528
63014310,528,refined_cluster_cluster_528
63009980,528,refined_cluster_cluster_528
620006,387,refined_cluster_cluster_387
170009,387,refined_cluster_cluster_387
729390,387,refined_cluster_cluster_387
729795,387,refined_cluster_cluster_387
12011204,1079,refined_cluster_cluster_1079
12011024,1079,refined_cluster_cluster_1079
12013333,1079,refined_cluster_cluster_1079
12011144,1079,refined_cluster_cluster_1079
72062,878,refined_cluster_cluster_878
72062545,878,refined_cluster_cluster_878
72863,878,refined_cluster_cluster_878
72061,923,refined_cluster_cluster_923
13966IN,923,refined_cluster_cluster_923
72047013,923,refined_cluster_cluster_923
7203802,390,refined_cluster_cluster_390
7203801,390,refined_cluster_cluster_390
7203018,390,refined_cluster_cluster_390
7203904,390,refined_cluster_cluster_390
720PD46,130,refined_cluster_cluster_130
7209321,130,refined_cluster_cluster_130
72087N,130,refined_cluster_cluster_130
7209323,130,refined_cluster_cluster_130
7209322,130,refined_cluster_cluster_130
749321,130,refined_cluster_cluster_130
72036,924,refined_cluster_cluster_924
72040,924,refined_cluster_cluster_924
72076,924,refined_cluster_cluster_924
72076132,924,refined_cluster_cluster_924
72076133,924,refined_cluster_cluster_924
72044P,886,refined_cluster_cluster_886
720510,886,refined_cluster_cluster_886
720515,886,refined_cluster_cluster_886
720591,886,refined_cluster_cluster_886
720590,886,refined_cluster_cluster_886
720768,886,refined_cluster_cluster_886
190068,265,refined_cluster_cluster_265
190019,265,refined_cluster_cluster_265
190168,265,refined_cluster_cluster_265
190117,265,refined_cluster_cluster_265
450084,251,refined_cluster_cluster_251
450026,251,refined_cluster_cluster_251
450003,251,refined_cluster_cluster_251
420101,251,refined_cluster_cluster_251
50138200,6,refined_cluster_cluster_6
50138212,6,refined_cluster_cluster_6
50138210,6,refined_cluster_cluster_6
909090,48,refined_cluster_cluster_48
501312,48,refined_cluster_cluster_48
501317,48,refined_cluster_cluster_48
31230,48,refined_cluster_cluster_48
902924,48,refined_cluster_cluster_48
902923,48,refined_cluster_cluster_48
71562210,200,refined_cluster_cluster_200
912789,200,refined_cluster_cluster_200
20056,200,refined_cluster_cluster_200
75056,601,refined_cluster_cluster_601
10258,601,refined_cluster_cluster_601
10252,601,refined_cluster_cluster_601
54055930,601,refined_cluster_cluster_601
54051640,601,refined_cluster_cluster_601
54041640,601,refined_cluster_cluster_601
10545007,135,refined_cluster_cluster_135
1054430,135,refined_cluster_cluster_135
105443,135,refined_cluster_cluster_135
10545005,135,refined_cluster_cluster_135
46084150,235,refined_cluster_cluster_235
46081080,235,refined_cluster_cluster_235
46084470,235,refined_cluster_cluster_235
46083350,235,refined_cluster_cluster_235
46081920,235,refined_cluster_cluster_235
46081920,235,refined_cluster_cluster_235
46091060,193,refined_cluster_cluster_193
46081060,193,refined_cluster_cluster_193
46091980,193,refined_cluster_cluster_193
46091150,1047,refined_cluster_cluster_1047
250149,1047,refined_cluster_cluster_1047
44321150,1047,refined_cluster_cluster_1047
46091010,1278,refined_cluster_cluster_1278
44113570,1278,refined_cluster_cluster_1278
44603570,1278,refined_cluster_cluster_1278
44333570,1278,refined_cluster_cluster_1278
44201010,1278,refined_cluster_cluster_1278
44701010,1278,refined_cluster_cluster_1278
20119,1278,refined_cluster_cluster_1278
44121010,1278,refined_cluster_cluster_1278
44421010,1278,refined_cluster_cluster_1278
44141010,1278,refined_cluster_cluster_1278
44271010,1278,refined_cluster_cluster_1278
46109990,57,refined_cluster_cluster_57
46119990,57,refined_cluster_cluster_57
210598,109,refined_cluster_cluster_109
2105912,109,refined_cluster_cluster_109
78021789,109,refined_cluster_cluster_109
21061976,109,refined_cluster_cluster_109
78014360,109,refined_cluster_cluster_109
210599,109,refined_cluster_cluster_109
99462,102,refined_cluster_cluster_102
994721,102,refined_cluster_cluster_102
999205,102,refined_cluster_cluster_102
99490B,102,refined_cluster_cluster_102
555690,429,refined_cluster_cluster_429
71202,429,refined_cluster_cluster_429
77035730,429,refined_cluster_cluster_429
553563,429,refined_cluster_cluster_429
550012,429,refined_cluster_cluster_429
77099989,429,refined_cluster_cluster_429
77079989,429,refined_cluster_cluster_429
22PA40H,207,refined_cluster_cluster_207
22039000,207,refined_cluster_cluster_207
22038999,207,refined_cluster_cluster_207
22694,207,refined_cluster_cluster_207
22ND015,207,refined_cluster_cluster_207
22PC07,207,refined_cluster_cluster_207
22PC07,207,refined_cluster_cluster_207
750004,207,refined_cluster_cluster_207
70174501,203,refined_cluster_cluster_203
701750,203,refined_cluster_cluster_203
701745,203,refined_cluster_cluster_203
31710,203,refined_cluster_cluster_203
70174012,203,refined_cluster_cluster_203
61032,626,refined_cluster_cluster_626
61010,626,refined_cluster_cluster_626
61030,626,refined_cluster_cluster_626
61052,626,refined_cluster_cluster_626
13215,378,refined_cluster_cluster_378
49013620,378,refined_cluster_cluster_378
99999914,378,refined_cluster_cluster_378
49029960,378,refined_cluster_cluster_378
49012620,378,refined_cluster_cluster_378
39000020,378,refined_cluster_cluster_378
280293,378,refined_cluster_cluster_378
101261,114,refined_cluster_cluster_114
101262,114,refined_cluster_cluster_114
101259,114,refined_cluster_cluster_114
101260,114,refined_cluster_cluster_114
82413,959,refined_cluster_cluster_959
82414,959,refined_cluster_cluster_959
82412,959,refined_cluster_cluster_959
70035809,959,refined_cluster_cluster_959
70165809,959,refined_cluster_cluster_959
70001559,919,refined_cluster_cluster_919
70144581,919,refined_cluster_cluster_919
70004589,919,refined_cluster_cluster_919
80111,919,refined_cluster_cluster_919
70009980,928,refined_cluster_cluster_928
70005100,928,refined_cluster_cluster_928
70001459,928,refined_cluster_cluster_928
70014420,928,refined_cluster_cluster_928
70404420,928,refined_cluster_cluster_928
70004369,928,refined_cluster_cluster_928
70031612,965,refined_cluster_cluster_965
70049989,965,refined_cluster_cluster_965
70059982,965,refined_cluster_cluster_965
70034759,964,refined_cluster_cluster_964
70044759,964,refined_cluster_cluster_964
70054759,964,refined_cluster_cluster_964
70134759,964,refined_cluster_cluster_964
48003,122,refined_cluster_cluster_122
48001,122,refined_cluster_cluster_122
48000,122,refined_cluster_cluster_122
48002,122,refined_cluster_cluster_122
31240,123,refined_cluster_cluster_123
501319,123,refined_cluster_cluster_123
50133103,123,refined_cluster_cluster_123
50133109,123,refined_cluster_cluster_123
904536,232,refined_cluster_cluster_232
81018,232,refined_cluster_cluster_232
80518E1,232,refined_cluster_cluster_232
99130240,232,refined_cluster_cluster_232
99125944,232,refined_cluster_cluster_232
207900027,232,refined_cluster_cluster_232
